Date,Price,Open,High,Low,Change %
25-Oct-19,0.9025,0.9006,0.9032,0.8991,0.22%
24-Oct-19,0.9005,0.8982,0.9014,0.8958,0.23%
23-Oct-19,0.8984,0.8989,0.9004,0.8976,-0.06%
22-Oct-19,0.8989,0.8968,0.8995,0.8962,0.21%
21-Oct-19,0.897,0.8973,0.8978,0.8944,0.20%
18-Oct-19,0.8952,0.899,0.8999,0.8951,-0.42%
17-Oct-19,0.899,0.9032,0.9039,0.8976,-0.47%
16-Oct-19,0.9032,0.9064,0.9073,0.9021,-0.34%
15-Oct-19,0.9063,0.9067,0.91,0.9052,-0.04%
14-Oct-19,0.9067,0.9054,0.908,0.9049,0.12%
11-Oct-19,0.9056,0.9085,0.9091,0.904,-0.33%
10-Oct-19,0.9086,0.9115,0.9116,0.9062,-0.32%
9-Oct-19,0.9115,0.9128,0.9132,0.91,-0.13%
8-Oct-19,0.9127,0.9114,0.9141,0.9094,0.13%
7-Oct-19,0.9115,0.911,0.9123,0.909,0.07%
4-Oct-19,0.9109,0.9122,0.9128,0.9096,-0.11%
3-Oct-19,0.9119,0.9125,0.9141,0.9091,-0.07%
2-Oct-19,0.9125,0.9147,0.9171,0.912,-0.24%
1-Oct-19,0.9147,0.9174,0.9193,0.9139,-0.29%
30-Sep-19,0.9174,0.9141,0.9187,0.9133,0.35%
27-Sep-19,0.9142,0.9155,0.917,0.9123,-0.15%
26-Sep-19,0.9156,0.9138,0.9167,0.9117,0.19%
25-Sep-19,0.9139,0.9074,0.9143,0.9071,0.72%
24-Sep-19,0.9074,0.9095,0.9105,0.9071,-0.24%
23-Sep-19,0.9096,0.9077,0.912,0.907,0.22%
20-Sep-19,0.9076,0.9056,0.9094,0.9034,0.21%
19-Sep-19,0.9057,0.9066,0.9072,0.903,-0.10%
18-Sep-19,0.9066,0.903,0.908,0.9028,0.38%
17-Sep-19,0.9032,0.9091,0.91,0.903,-0.64%
16-Sep-19,0.909,0.902,0.9097,0.9014,0.66%
13-Sep-19,0.903,0.9041,0.9046,0.9002,-0.11%
12-Sep-19,0.904,0.9082,0.9153,0.902,-0.47%
11-Sep-19,0.9083,0.9055,0.9103,0.9043,0.31%
10-Sep-19,0.9055,0.9052,0.9065,0.9041,0.03%
9-Sep-19,0.9052,0.9071,0.908,0.9034,-0.17%
6-Sep-19,0.9067,0.9062,0.9076,0.9044,0.06%
5-Sep-19,0.9062,0.9062,0.9077,0.9021,0.00%
4-Sep-19,0.9062,0.9113,0.9119,0.9059,-0.56%
3-Sep-19,0.9113,0.9115,0.9153,0.9109,-0.04%
2-Sep-19,0.9117,0.9102,0.9127,0.9091,0.20%
30-Aug-19,0.9099,0.9045,0.9123,0.9041,0.61%
29-Aug-19,0.9044,0.9029,0.9058,0.9016,0.18%
28-Aug-19,0.9028,0.9016,0.9031,0.901,0.13%
27-Aug-19,0.9016,0.9005,0.9021,0.8994,0.09%
26-Aug-19,0.9008,0.8973,0.9014,0.8955,0.39%
23-Aug-19,0.8973,0.9024,0.9048,0.8965,-0.58%
22-Aug-19,0.9025,0.9022,0.904,0.8999,0.03%
21-Aug-19,0.9022,0.9009,0.9025,0.9003,0.14%
20-Aug-19,0.9009,0.9025,0.9038,0.9003,-0.20%
19-Aug-19,0.9027,0.9016,0.903,0.8998,0.11%
16-Aug-19,0.9017,0.9004,0.9037,0.8998,0.14%
15-Aug-19,0.9004,0.8977,0.9017,0.8961,0.29%
14-Aug-19,0.8978,0.8952,0.8984,0.8934,0.29%
13-Aug-19,0.8952,0.8917,0.8953,0.8905,0.37%
12-Aug-19,0.8919,0.8925,0.896,0.8903,-0.11%
9-Aug-19,0.8929,0.8944,0.8945,0.8911,-0.17%
8-Aug-19,0.8944,0.893,0.8946,0.8902,0.16%
7-Aug-19,0.893,0.893,0.8946,0.8895,0.01%
6-Aug-19,0.8929,0.8927,0.8954,0.8889,0.02%
5-Aug-19,0.8927,0.9005,0.9005,0.8918,-0.83%
2-Aug-19,0.9002,0.9022,0.9034,0.8995,-0.22%
1-Aug-19,0.9022,0.903,0.907,0.9012,-0.08%
31-Jul-19,0.9029,0.8964,0.9042,0.8959,0.73%
30-Jul-19,0.8964,0.8973,0.8983,0.896,-0.10%
29-Jul-19,0.8973,0.8987,0.8998,0.8966,-0.17%
26-Jul-19,0.8988,0.8971,0.9,0.8968,0.19%
25-Jul-19,0.8971,0.8975,0.9008,0.8938,-0.06%
24-Jul-19,0.8976,0.8965,0.8986,0.8962,0.11%
23-Jul-19,0.8966,0.8921,0.8973,0.892,0.50%
22-Jul-19,0.8921,0.8914,0.8924,0.8909,0.11%
19-Jul-19,0.8911,0.8868,0.8927,0.8864,0.48%
18-Jul-19,0.8868,0.891,0.8925,0.8864,-0.47%
17-Jul-19,0.891,0.8919,0.8929,0.8901,-0.11%
16-Jul-19,0.892,0.8883,0.8929,0.8878,0.43%
15-Jul-19,0.8882,0.8872,0.8887,0.8861,0.11%
12-Jul-19,0.8872,0.8887,0.89,0.887,-0.16%
11-Jul-19,0.8886,0.8888,0.8893,0.886,-0.03%
10-Jul-19,0.8889,0.8922,0.8929,0.8879,-0.37%
9-Jul-19,0.8922,0.8919,0.8934,0.8913,0.04%
8-Jul-19,0.8918,0.8911,0.8923,0.8901,0.10%
5-Jul-19,0.8909,0.8861,0.8923,0.8859,0.54%
4-Jul-19,0.8861,0.8867,0.8871,0.8852,-0.07%
3-Jul-19,0.8867,0.8861,0.8875,0.884,0.07%
2-Jul-19,0.8861,0.8861,0.887,0.8833,0.00%
1-Jul-19,0.8861,0.8794,0.8864,0.8789,0.74%
28-Jun-19,0.8796,0.8797,0.881,0.8778,0.00%
27-Jun-19,0.8796,0.8794,0.8811,0.8784,0.00%
26-Jun-19,0.8796,0.8798,0.8812,0.8779,-0.03%
25-Jun-19,0.8799,0.8773,0.8815,0.8762,0.31%
24-Jun-19,0.8772,0.88,0.88,0.8768,-0.28%
21-Jun-19,0.8797,0.8857,0.8864,0.8789,-0.65%
20-Jun-19,0.8855,0.8908,0.8909,0.8836,-0.59%
19-Jun-19,0.8908,0.8934,0.894,0.8885,-0.29%
18-Jun-19,0.8934,0.8914,0.8944,0.8894,0.22%
17-Jun-19,0.8914,0.8915,0.8926,0.889,-0.08%
14-Jun-19,0.8921,0.8862,0.8928,0.8858,0.60%
13-Jun-19,0.8868,0.886,0.8875,0.8847,0.11%
12-Jun-19,0.8858,0.883,0.8865,0.8816,0.37%
11-Jun-19,0.8825,0.8841,0.8849,0.882,-0.15%
10-Jun-19,0.8838,0.8831,0.8859,0.8826,0.17%
7-Jun-19,0.8823,0.887,0.8889,0.8811,-0.52%
6-Jun-19,0.8869,0.8904,0.8918,0.8842,-0.47%
5-Jun-19,0.8911,0.8889,0.8914,0.8844,0.26%
4-Jun-19,0.8888,0.8895,0.8908,0.8865,-0.09%
3-Jun-19,0.8896,0.8954,0.8964,0.8877,-0.51%
31-May-19,0.8942,0.8981,0.899,0.8942,-0.47%
30-May-19,0.8984,0.8982,0.8995,0.8972,0.00%
29-May-19,0.8984,0.8962,0.8991,0.895,0.26%
28-May-19,0.8961,0.893,0.8962,0.8925,0.35%
27-May-19,0.893,0.8932,0.8941,0.8916,0.06%
24-May-19,0.8925,0.8944,0.895,0.8919,-0.21%
23-May-19,0.8944,0.8966,0.9002,0.8937,-0.25%
22-May-19,0.8966,0.8954,0.8971,0.8942,0.07%
21-May-19,0.896,0.8954,0.8977,0.8939,0.09%
20-May-19,0.8952,0.8963,0.897,0.8948,-0.10%
17-May-19,0.8961,0.8949,0.8965,0.8939,0.12%
16-May-19,0.895,0.8927,0.8956,0.8908,0.26%
15-May-19,0.8927,0.8919,0.8948,0.8908,0.09%
14-May-19,0.8919,0.8911,0.8929,0.8893,0.10%
13-May-19,0.891,0.8894,0.8911,0.8875,0.10%
10-May-19,0.8901,0.8911,0.8919,0.8885,-0.16%
9-May-19,0.8915,0.8935,0.8951,0.8887,-0.22%
8-May-19,0.8935,0.8934,0.8942,0.8915,-0.01%
7-May-19,0.8936,0.8929,0.8956,0.891,0.07%
6-May-19,0.893,0.8925,0.8962,0.8921,0.03%
3-May-19,0.8927,0.8946,0.8982,0.8923,-0.21%
2-May-19,0.8946,0.8927,0.8954,0.8913,0.17%
1-May-19,0.8931,0.8915,0.8939,0.8877,0.16%
30-Apr-19,0.8917,0.894,0.8949,0.8902,-0.26%
29-Apr-19,0.894,0.8968,0.8976,0.8935,-0.33%
26-Apr-19,0.897,0.8982,0.9,0.8948,-0.14%
25-Apr-19,0.8983,0.896,0.8996,0.8959,0.20%
24-Apr-19,0.8965,0.8908,0.8978,0.8903,0.66%
23-Apr-19,0.8906,0.8883,0.8936,0.8879,0.28%
22-Apr-19,0.8881,0.8895,0.8901,0.8878,-0.10%
19-Apr-19,0.889,0.8896,0.8907,0.8886,-0.16%
18-Apr-19,0.8904,0.8852,0.8909,0.8845,0.59%
17-Apr-19,0.8852,0.8866,0.8867,0.883,-0.14%
16-Apr-19,0.8864,0.8847,0.8865,0.8837,0.25%
15-Apr-19,0.8842,0.885,0.8855,0.8833,-0.07%
12-Apr-19,0.8848,0.8886,0.8888,0.883,-0.44%
11-Apr-19,0.8887,0.8871,0.8891,0.8858,0.18%
10-Apr-19,0.8871,0.8878,0.8905,0.8858,-0.09%
9-Apr-19,0.8879,0.887,0.8885,0.8859,-0.02%
8-Apr-19,0.8881,0.8914,0.8919,0.8869,-0.38%
5-Apr-19,0.8915,0.891,0.8921,0.8891,0.03%
4-Apr-19,0.8912,0.89,0.8925,0.8888,0.12%
3-Apr-19,0.8901,0.8924,0.8929,0.8883,-0.26%
2-Apr-19,0.8924,0.8915,0.8942,0.8914,0.07%
1-Apr-19,0.8918,0.8914,0.8926,0.8888,0.04%
29-Mar-19,0.8914,0.891,0.8922,0.889,0.10%
28-Mar-19,0.8905,0.8892,0.8919,0.8879,0.13%
27-Mar-19,0.8893,0.8873,0.8895,0.8861,0.18%
26-Mar-19,0.8877,0.884,0.8881,0.8828,0.42%
25-Mar-19,0.884,0.8838,0.8862,0.8824,0.01%
22-Mar-19,0.8839,0.879,0.8871,0.8776,0.53%
21-Mar-19,0.8792,0.8762,0.8818,0.8742,0.35%
20-Mar-19,0.8761,0.881,0.8822,0.8734,-0.54%
19-Mar-19,0.8809,0.8821,0.8825,0.8801,-0.14%
18-Mar-19,0.8821,0.8831,0.8834,0.8801,-0.10%
15-Mar-19,0.883,0.8847,0.8851,0.8812,-0.19%
14-Mar-19,0.8847,0.8829,0.8855,0.8818,0.20%
13-Mar-19,0.8829,0.8859,0.8868,0.8818,-0.34%
12-Mar-19,0.8859,0.8889,0.8895,0.8845,-0.34%
11-Mar-19,0.8889,0.89,0.8912,0.8883,-0.08%
8-Mar-19,0.8896,0.8935,0.8943,0.8892,-0.41%
7-Mar-19,0.8933,0.8844,0.8949,0.8833,1.01%
6-Mar-19,0.8844,0.8839,0.8861,0.883,0.01%
5-Mar-19,0.8843,0.882,0.8859,0.8809,0.27%
4-Mar-19,0.8819,0.8789,0.8844,0.8776,0.33%
1-Mar-19,0.879,0.8785,0.881,0.8765,-0.05%
28-Feb-19,0.8794,0.8793,0.8804,0.8754,-0.02%
27-Feb-19,0.8796,0.8778,0.88,0.8768,0.25%
26-Feb-19,0.8774,0.8798,0.8816,0.8769,-0.33%
25-Feb-19,0.8803,0.8821,0.8831,0.8794,-0.15%
22-Feb-19,0.8816,0.8822,0.8838,0.8805,-0.06%
21-Feb-19,0.8821,0.8821,0.8834,0.8798,0.00%
20-Feb-19,0.8821,0.8819,0.8831,0.8792,0.03%
19-Feb-19,0.8818,0.8841,0.887,0.8803,-0.26%
18-Feb-19,0.8841,0.8862,0.8864,0.8823,-0.15%
15-Feb-19,0.8854,0.8852,0.8902,0.884,0.01%
14-Feb-19,0.8853,0.8874,0.8891,0.884,-0.30%
13-Feb-19,0.888,0.8829,0.8882,0.8815,0.57%
12-Feb-19,0.883,0.8864,0.8884,0.8817,-0.44%
11-Feb-19,0.8869,0.8829,0.8875,0.8825,0.49%
8-Feb-19,0.8826,0.8819,0.8836,0.8808,0.15%
7-Feb-19,0.8813,0.8802,0.8833,0.8791,0.14%
6-Feb-19,0.8801,0.8768,0.8804,0.8758,0.46%
5-Feb-19,0.8761,0.8742,0.8773,0.8731,0.22%
4-Feb-19,0.8742,0.8731,0.8758,0.8723,0.14%
1-Feb-19,0.873,0.8737,0.8748,0.8703,-0.07%
31-Jan-19,0.8736,0.871,0.8746,0.8682,0.28%
30-Jan-19,0.8712,0.8747,0.8768,0.8692,-0.41%
29-Jan-19,0.8748,0.8749,0.8764,0.8732,-0.03%
28-Jan-19,0.8751,0.8767,0.8781,0.8737,-0.18%
25-Jan-19,0.8767,0.8848,0.8852,0.8756,-0.88%
24-Jan-19,0.8845,0.8786,0.8858,0.8773,0.66%
23-Jan-19,0.8787,0.8801,0.8811,0.8773,-0.18%
22-Jan-19,0.8803,0.8798,0.8821,0.878,0.06%
21-Jan-19,0.8798,0.8796,0.8808,0.8766,-0.02%
18-Jan-19,0.88,0.8773,0.881,0.8762,0.27%
17-Jan-19,0.8776,0.8776,0.8796,0.8764,0.05%
16-Jan-19,0.8772,0.876,0.8792,0.8752,0.13%
15-Jan-19,0.8761,0.8718,0.8788,0.8701,0.55%
14-Jan-19,0.8713,0.872,0.8742,0.8709,-0.08%
11-Jan-19,0.872,0.8697,0.873,0.8665,0.28%
10-Jan-19,0.8696,0.8663,0.8709,0.8643,0.37%
9-Jan-19,0.8664,0.874,0.8745,0.8654,-0.87%
8-Jan-19,0.874,0.8714,0.8757,0.8707,0.30%
7-Jan-19,0.8714,0.8778,0.8778,0.8708,-0.71%
4-Jan-19,0.8776,0.8778,0.8814,0.8756,-0.01%
3-Jan-19,0.8777,0.8815,0.8843,0.8762,-0.43%
2-Jan-19,0.8815,0.8722,0.8831,0.8698,1.07%
1-Jan-19,0.8722,0.8721,0.8753,0.866,0.05%
31-Dec-18,0.8718,0.8739,0.8756,0.8718,-0.24%
28-Dec-18,0.8739,0.8748,0.8755,0.8712,-0.11%
27-Dec-18,0.8749,0.8809,0.8811,0.873,-0.68%
26-Dec-18,0.8809,0.8801,0.8817,0.8754,0.09%
25-Dec-18,0.8801,0.8772,0.8802,0.8749,0.33%
24-Dec-18,0.8772,0.8794,0.8809,0.8741,-0.24%
21-Dec-18,0.8793,0.8737,0.8808,0.8714,0.64%
20-Dec-18,0.8737,0.879,0.8796,0.8706,-0.60%
19-Dec-18,0.879,0.8801,0.8803,0.874,-0.12%
18-Dec-18,0.8801,0.8811,0.8821,0.8769,-0.12%
17-Dec-18,0.8812,0.8844,0.8851,0.8804,-0.34%
14-Dec-18,0.8842,0.8801,0.8874,0.8792,0.48%
13-Dec-18,0.88,0.8796,0.8827,0.8776,0.03%
12-Dec-18,0.8797,0.8835,0.884,0.878,-0.44%
11-Dec-18,0.8836,0.8805,0.8846,0.8771,0.34%
10-Dec-18,0.8806,0.877,0.8812,0.8739,0.19%
7-Dec-18,0.8789,0.879,0.8804,0.8753,-0.02%
6-Dec-18,0.8791,0.8815,0.8833,0.8761,-0.26%
5-Dec-18,0.8814,0.8817,0.8841,0.88,0.00%
4-Dec-18,0.8814,0.8807,0.8836,0.8755,0.07%
3-Dec-18,0.8808,0.884,0.884,0.8788,-0.33%
30-Nov-18,0.8837,0.8778,0.8848,0.8771,0.67%
29-Nov-18,0.8778,0.8799,0.8812,0.877,-0.23%
28-Nov-18,0.8798,0.8855,0.8875,0.878,-0.69%
27-Nov-18,0.8859,0.8827,0.8868,0.8814,0.35%
26-Nov-18,0.8828,0.8818,0.8832,0.8784,0.12%
23-Nov-18,0.8817,0.8769,0.8829,0.8755,0.58%
22-Nov-18,0.8766,0.8784,0.8787,0.8744,-0.19%
21-Nov-18,0.8783,0.8794,0.8801,0.8751,-0.13%
20-Nov-18,0.8794,0.8731,0.8804,0.8716,0.72%
19-Nov-18,0.8731,0.8767,0.8779,0.8721,-0.30%
16-Nov-18,0.8757,0.8828,0.8834,0.8756,-0.80%
15-Nov-18,0.8828,0.8842,0.8873,0.8801,-0.15%
14-Nov-18,0.8841,0.8858,0.8881,0.8812,-0.18%
13-Nov-18,0.8857,0.8914,0.8917,0.8851,-0.64%
12-Nov-18,0.8914,0.8826,0.8917,0.8822,1.05%
9-Nov-18,0.8821,0.88,0.8837,0.8796,0.24%
8-Nov-18,0.88,0.875,0.8809,0.8734,0.55%
7-Nov-18,0.8752,0.8752,0.8777,0.8696,0.01%
6-Nov-18,0.8751,0.8768,0.878,0.8741,-0.18%
5-Nov-18,0.8767,0.8779,0.8806,0.8752,-0.16%
2-Nov-18,0.8781,0.8766,0.8794,0.873,0.18%
1-Nov-18,0.8765,0.8841,0.8845,0.8752,-0.86%
31-Oct-18,0.8841,0.8815,0.8849,0.8801,0.31%
30-Oct-18,0.8814,0.8791,0.8819,0.878,0.24%
29-Oct-18,0.8793,0.8767,0.8801,0.8758,0.29%
26-Oct-18,0.8768,0.879,0.8821,0.8754,-0.26%
25-Oct-18,0.8791,0.8778,0.8807,0.8746,0.15%
24-Oct-18,0.8778,0.8717,0.8788,0.8713,0.70%
23-Oct-18,0.8717,0.8722,0.8743,0.87,-0.06%
22-Oct-18,0.8722,0.869,0.873,0.8659,0.43%
19-Oct-18,0.8685,0.8732,0.8748,0.8669,-0.53%
18-Oct-18,0.8731,0.8693,0.8734,0.8675,0.43%
17-Oct-18,0.8694,0.864,0.87,0.8631,0.63%
16-Oct-18,0.864,0.8635,0.8647,0.8603,0.03%
15-Oct-18,0.8637,0.8651,0.8669,0.8617,-0.14%
12-Oct-18,0.8649,0.8626,0.8669,0.8611,0.28%
11-Oct-18,0.8625,0.868,0.8682,0.862,-0.63%
10-Oct-18,0.868,0.8702,0.8712,0.8661,-0.26%
9-Oct-18,0.8703,0.8703,0.8748,0.8692,0.02%
8-Oct-18,0.8701,0.868,0.8728,0.8669,0.27%
5-Oct-18,0.8678,0.8683,0.8708,0.8658,-0.08%
4-Oct-18,0.8685,0.8711,0.8723,0.8663,-0.31%
3-Oct-18,0.8712,0.8659,0.8723,0.8626,0.61%
2-Oct-18,0.8659,0.8638,0.8692,0.8635,0.24%
1-Oct-18,0.8638,0.8617,0.8649,0.86,0.28%
28-Sep-18,0.8614,0.859,0.8644,0.8582,0.28%
27-Sep-18,0.859,0.8517,0.8593,0.8505,0.85%
26-Sep-18,0.8518,0.8498,0.8528,0.8475,0.27%
25-Sep-18,0.8495,0.8511,0.8525,0.8478,-0.20%
24-Sep-18,0.8512,0.8511,0.8531,0.8464,0.02%
21-Sep-18,0.851,0.849,0.8524,0.847,0.22%
20-Sep-18,0.8491,0.8568,0.8571,0.8486,-0.89%
19-Sep-18,0.8567,0.8571,0.8584,0.8535,-0.04%
18-Sep-18,0.857,0.8558,0.8583,0.8528,0.13%
17-Sep-18,0.8559,0.8601,0.8607,0.8546,-0.45%
14-Sep-18,0.8598,0.8555,0.8609,0.8532,0.50%
13-Sep-18,0.8555,0.86,0.8616,0.8546,-0.53%
12-Sep-18,0.8601,0.8619,0.8643,0.8583,-0.17%
11-Sep-18,0.8616,0.8626,0.8648,0.8589,-0.12%
10-Sep-18,0.8626,0.8652,0.8677,0.8609,-0.35%
7-Sep-18,0.8656,0.8602,0.8659,0.8583,0.59%
6-Sep-18,0.8605,0.8599,0.8617,0.8577,0.07%
5-Sep-18,0.8599,0.8633,0.8663,0.859,-0.41%
4-Sep-18,0.8634,0.8602,0.8673,0.8599,0.36%
3-Sep-18,0.8603,0.8624,0.8632,0.8599,-0.19%
31-Aug-18,0.8619,0.8569,0.8633,0.8555,0.58%
30-Aug-18,0.8569,0.854,0.859,0.8532,0.33%
29-Aug-18,0.8541,0.8551,0.8582,0.8539,-0.11%
28-Aug-18,0.855,0.8563,0.8576,0.8522,-0.15%
27-Aug-18,0.8563,0.8599,0.8626,0.8551,-0.49%
24-Aug-18,0.8605,0.8667,0.867,0.8591,-0.70%
23-Aug-18,0.8666,0.8622,0.8673,0.8619,0.50%
22-Aug-18,0.8623,0.8642,0.8657,0.8602,-0.22%
21-Aug-18,0.8642,0.871,0.8712,0.8619,-0.78%
20-Aug-18,0.871,0.8739,0.8777,0.8706,-0.38%
17-Aug-18,0.8743,0.879,0.8799,0.8736,-0.53%
16-Aug-18,0.879,0.8814,0.8822,0.8764,-0.27%
15-Aug-18,0.8814,0.8815,0.8851,0.8806,-0.01%
14-Aug-18,0.8815,0.8764,0.8827,0.8749,0.57%
13-Aug-18,0.8765,0.8781,0.88,0.8745,0.02%
10-Aug-18,0.8763,0.8675,0.8781,0.8667,1.00%
9-Aug-18,0.8676,0.8612,0.8677,0.8605,0.74%
8-Aug-18,0.8612,0.8621,0.864,0.8599,-0.10%
7-Aug-18,0.8621,0.8657,0.8661,0.8615,-0.40%
6-Aug-18,0.8656,0.8639,0.8673,0.8639,0.13%
3-Aug-18,0.8645,0.863,0.865,0.8611,0.15%
2-Aug-18,0.8632,0.8577,0.8636,0.857,0.64%
1-Aug-18,0.8577,0.8554,0.8579,0.8546,0.27%
31-Jul-18,0.8554,0.8541,0.8558,0.8512,0.14%
30-Jul-18,0.8542,0.8578,0.8586,0.8534,-0.43%
27-Jul-18,0.8579,0.8588,0.8606,0.8572,-0.12%
26-Jul-18,0.8589,0.8525,0.8592,0.8515,0.73%
25-Jul-18,0.8527,0.8557,0.8573,0.8518,-0.36%
24-Jul-18,0.8558,0.8552,0.8581,0.8535,0.07%
23-Jul-18,0.8552,0.8528,0.856,0.851,0.23%
20-Jul-18,0.8532,0.8589,0.8602,0.8518,-0.66%
19-Jul-18,0.8589,0.8592,0.864,0.8563,-0.03%
18-Jul-18,0.8592,0.8576,0.862,0.8572,0.19%
17-Jul-18,0.8576,0.8539,0.8586,0.8515,0.43%
16-Jul-18,0.8539,0.8562,0.8566,0.8528,-0.22%
13-Jul-18,0.8558,0.8569,0.8611,0.8555,-0.11%
12-Jul-18,0.8567,0.8566,0.8585,0.8549,0.00%
11-Jul-18,0.8567,0.8516,0.8573,0.8505,0.61%
10-Jul-18,0.8515,0.8509,0.8555,0.8501,0.07%
9-Jul-18,0.8509,0.8515,0.8526,0.8481,-0.04%
6-Jul-18,0.8512,0.8555,0.8563,0.8498,-0.49%
5-Jul-18,0.8554,0.8579,0.8586,0.8531,-0.29%
4-Jul-18,0.8579,0.8579,0.8599,0.856,0.00%
3-Jul-18,0.8579,0.8592,0.8607,0.8567,-0.14%
2-Jul-18,0.8591,0.8583,0.8628,0.8547,0.39%
29-Jun-18,0.8558,0.8643,0.8652,0.8553,-0.98%
28-Jun-18,0.8643,0.8656,0.8677,0.862,-0.15%
27-Jun-18,0.8656,0.8586,0.8667,0.8568,0.82%
26-Jun-18,0.8586,0.8545,0.8596,0.8532,0.48%
25-Jun-18,0.8545,0.858,0.86,0.8538,-0.40%
22-Jun-18,0.8579,0.8619,0.8622,0.8566,-0.46%
21-Jun-18,0.8619,0.8642,0.869,0.8596,-0.25%
20-Jun-18,0.8641,0.8629,0.8669,0.8619,0.14%
19-Jun-18,0.8629,0.8606,0.8673,0.8588,0.30%
18-Jun-18,0.8603,0.8613,0.8647,0.8601,-0.13%
15-Jun-18,0.8614,0.8644,0.8664,0.86,-0.34%
14-Jun-18,0.8643,0.8481,0.8649,0.8438,1.91%
13-Jun-18,0.8481,0.8515,0.8528,0.8473,-0.40%
12-Jun-18,0.8515,0.8487,0.8524,0.8468,0.33%
11-Jun-18,0.8487,0.85,0.8509,0.8459,-0.13%
8-Jun-18,0.8498,0.8475,0.8528,0.8467,0.26%
7-Jun-18,0.8476,0.8495,0.8496,0.8446,-0.21%
6-Jun-18,0.8494,0.8532,0.8539,0.8477,-0.47%
5-Jun-18,0.8534,0.8547,0.8582,0.8523,-0.16%
4-Jun-18,0.8548,0.8579,0.8581,0.8513,-0.33%
1-Jun-18,0.8576,0.8551,0.8607,0.8532,0.28%
31-May-18,0.8552,0.8572,0.8591,0.8529,-0.27%
