Date,Price,Open,High,Low,Change %
4-Jun-18,6.41,6.423,6.4279,6.4062,-0.16%
1-Jun-18,6.4204,6.4098,6.4217,6.4095,0.16%
31-May-18,6.4103,6.4174,6.4175,6.3995,-0.14%
30-May-18,6.419,6.4207,6.4345,6.4161,0.02%
29-May-18,6.4176,6.4088,6.423,6.4047,0.29%
28-May-18,6.3993,6.3892,6.4006,6.3887,0.12%
25-May-18,6.3918,6.3883,6.3929,6.3849,0.21%
24-May-18,6.3783,6.3896,6.3972,6.3773,-0.16%
23-May-18,6.3885,6.3695,6.3913,6.3695,0.33%
22-May-18,6.3675,6.375,6.3793,6.3657,-0.25%
21-May-18,6.3835,6.3797,6.3947,6.3775,0.05%
18-May-18,6.38,6.373,6.3817,6.3691,0.20%
17-May-18,6.3671,6.3723,6.3723,6.3574,-0.07%
16-May-18,6.3715,6.3766,6.3804,6.3647,-0.10%
15-May-18,6.3777,6.3422,6.3804,6.3422,0.61%
14-May-18,6.3392,6.3338,6.3438,6.3338,0.08%
11-May-18,6.3341,6.3376,6.3491,6.3255,-0.24%
10-May-18,6.3492,6.373,6.3742,6.3448,-0.21%
9-May-18,6.3624,6.3784,6.3861,6.3606,-0.13%
8-May-18,6.3707,6.3647,6.3708,6.3605,0.06%
7-May-18,6.3667,6.3528,6.3693,6.3487,0.06%
4-May-18,6.3627,6.3482,6.3669,6.3449,0.14%
3-May-18,6.3537,6.3633,6.3712,6.3472,-0.14%
2-May-18,6.3624,6.354,6.3659,6.354,0.46%
1-May-18,6.3332,6.3332,6.3332,6.3332,0.00%
30-Apr-18,6.3332,6.3332,6.3332,6.3332,0.00%
27-Apr-18,6.3332,6.3368,6.3472,6.3281,-0.05%
26-Apr-18,6.3365,6.3273,6.3369,6.3213,0.16%
25-Apr-18,6.3266,6.3064,6.3299,6.3034,0.32%
24-Apr-18,6.3065,6.3223,6.3227,6.3055,-0.17%
23-Apr-18,6.3171,6.2965,6.3174,6.2896,0.33%
20-Apr-18,6.2965,6.2888,6.2984,6.2838,0.28%
19-Apr-18,6.2791,6.281,6.2831,6.2633,0.07%
18-Apr-18,6.2744,6.287,6.2919,6.2721,-0.13%
17-Apr-18,6.2825,6.2736,6.287,6.2735,0.10%
16-Apr-18,6.2765,6.2763,6.2874,6.2755,0.02%
13-Apr-18,6.275,6.2896,6.2953,6.275,-0.26%
12-Apr-18,6.2915,6.2736,6.2942,6.2735,0.36%
11-Apr-18,6.269,6.2855,6.2911,6.268,-0.23%
10-Apr-18,6.2832,6.3079,6.3102,6.2828,-0.38%
9-Apr-18,6.307,6.3031,6.3203,6.2975,0.03%
6-Apr-18,6.3052,6.3052,6.3052,6.3052,0.00%
5-Apr-18,6.3052,6.3052,6.3052,6.3052,0.00%
4-Apr-18,6.3052,6.2898,6.3098,6.2851,0.24%
3-Apr-18,6.2899,6.2833,6.2915,6.2833,0.15%
2-Apr-18,6.2805,6.2693,6.2843,6.2693,0.08%
30-Mar-18,6.2753,6.2855,6.2882,6.266,-0.23%
29-Mar-18,6.2898,6.2993,6.3063,6.2832,-0.13%
28-Mar-18,6.2979,6.2706,6.301,6.2705,0.24%
27-Mar-18,6.2831,6.2596,6.2866,6.246,0.15%
26-Mar-18,6.2734,6.3139,6.3208,6.2734,-0.67%
23-Mar-18,6.316,6.3351,6.3382,6.316,-0.30%
22-Mar-18,6.335,6.3156,6.3361,6.3155,0.19%
21-Mar-18,6.3232,6.3364,6.3373,6.3232,-0.17%
20-Mar-18,6.3341,6.3255,6.3343,6.3246,0.03%
19-Mar-18,6.3322,6.3372,6.3397,6.3302,-0.04%
16-Mar-18,6.335,6.3352,6.3377,6.3259,0.20%
15-Mar-18,6.3221,6.308,6.3244,6.3071,0.06%
14-Mar-18,6.318,6.322,6.3261,6.31,-0.06%
13-Mar-18,6.3216,6.3223,6.3362,6.3216,-0.13%
12-Mar-18,6.33,6.3301,6.3352,6.3241,-0.04%
9-Mar-18,6.3326,6.3502,6.3556,6.3326,-0.15%
8-Mar-18,6.3422,6.3332,6.3423,6.3262,0.26%
7-Mar-18,6.3255,6.3269,6.3332,6.3195,0.25%
6-Mar-18,6.3098,6.335,6.3479,6.3098,-0.63%
5-Mar-18,6.3495,6.3285,6.3496,6.3281,0.06%
2-Mar-18,6.3454,6.3446,6.3627,6.3406,-0.20%
1-Mar-18,6.3582,6.3295,6.3602,6.3295,0.43%
28-Feb-18,6.3311,6.3345,6.3369,6.3247,0.22%
27-Feb-18,6.317,6.3002,6.3172,6.2932,0.02%
26-Feb-18,6.316,6.3266,6.3281,6.3078,-0.34%
23-Feb-18,6.3373,6.3498,6.3524,6.3354,-0.20%
22-Feb-18,6.3501,6.3479,6.3655,6.3457,0.03%
21-Feb-18,6.3482,6.3482,6.3482,6.3482,0.00%
20-Feb-18,6.3482,6.3482,6.3482,6.3482,0.00%
19-Feb-18,6.3482,6.3482,6.3482,6.3482,0.00%
16-Feb-18,6.3482,6.3482,6.3482,6.3482,0.00%
15-Feb-18,6.3482,6.3482,6.3482,6.3482,0.00%
14-Feb-18,6.3482,6.3393,6.3574,6.3339,0.11%
13-Feb-18,6.341,6.3281,6.3505,6.324,0.21%
12-Feb-18,6.3275,6.2939,6.3328,6.2875,0.49%
9-Feb-18,6.2969,6.3252,6.3318,6.2932,-0.48%
8-Feb-18,6.327,6.2899,6.3449,6.2854,0.92%
7-Feb-18,6.2694,6.2645,6.2703,6.2565,-0.22%
6-Feb-18,6.2832,6.2977,6.301,6.2688,-0.11%
5-Feb-18,6.29,6.3064,6.3097,6.2867,-0.18%
2-Feb-18,6.3014,6.2823,6.3041,6.2707,0.03%
1-Feb-18,6.2995,6.2956,6.3097,6.2885,0.17%
31-Jan-18,6.2888,6.3302,6.3353,6.2882,-0.56%
30-Jan-18,6.3239,6.337,6.3477,6.3197,-0.21%
29-Jan-18,6.3374,6.3296,6.3398,6.3266,0.27%
26-Jan-18,6.3201,6.3261,6.3343,6.3118,-0.06%
25-Jan-18,6.3238,6.3579,6.36,6.3185,-0.73%
24-Jan-18,6.37,6.397,6.4013,6.3696,-0.54%
23-Jan-18,6.4047,6.3948,6.4139,6.3948,-0.01%
22-Jan-18,6.4052,6.4102,6.4157,6.3998,0.02%
19-Jan-18,6.404,6.4056,6.4112,6.3926,-0.25%
18-Jan-18,6.4203,6.4374,6.4437,6.4177,-0.22%
17-Jan-18,6.4343,6.4273,6.4404,6.4199,-0.15%
16-Jan-18,6.444,6.4391,6.4477,6.4266,0.11%
15-Jan-18,6.4371,6.4521,6.456,6.4189,-0.37%
12-Jan-18,6.461,6.4886,6.4905,6.4536,-0.54%
11-Jan-18,6.4958,6.5133,6.5179,6.4916,-0.19%
10-Jan-18,6.5081,6.5328,6.5373,6.5031,-0.33%
9-Jan-18,6.5297,6.5069,6.5329,6.5011,0.46%
8-Jan-18,6.4997,6.4768,6.5015,6.4768,0.17%
5-Jan-18,6.4887,6.4813,6.4911,6.4794,-0.07%
4-Jan-18,6.4934,6.5034,6.5111,6.4927,-0.15%
3-Jan-18,6.503,6.497,6.5126,6.497,0.15%
2-Jan-18,6.4934,6.4963,6.5054,6.492,-0.20%
1-Jan-18,6.5066,6.5066,6.5066,6.5066,0.00%
29-Dec-17,6.5066,6.5274,6.5304,6.5027,-0.41%
28-Dec-17,6.5334,6.5542,6.5598,6.5304,-0.36%
27-Dec-17,6.5568,6.5418,6.5598,6.5418,0.18%
26-Dec-17,6.5453,6.5399,6.5584,6.5354,0.09%
25-Dec-17,6.5397,6.5708,6.5732,6.5388,-0.57%
22-Dec-17,6.5774,6.5819,6.586,6.5694,-0.11%
21-Dec-17,6.5847,6.5595,6.5885,6.555,0.09%
20-Dec-17,6.5785,6.604,6.6066,6.5758,-0.40%
19-Dec-17,6.6047,6.6159,6.6185,6.6022,-0.18%
18-Dec-17,6.6164,6.6122,6.619,6.612,0.11%
15-Dec-17,6.6094,6.6071,6.6117,6.6063,0.00%
14-Dec-17,6.6095,6.6047,6.6117,6.6041,-0.12%
13-Dec-17,6.6174,6.6198,6.623,6.6163,-0.06%
12-Dec-17,6.6215,6.6151,6.6235,6.6151,0.04%
11-Dec-17,6.6186,6.6162,6.6188,6.615,-0.04%
8-Dec-17,6.6212,6.6184,6.6219,6.6152,0.03%
7-Dec-17,6.6193,6.617,6.6212,6.6145,0.07%
6-Dec-17,6.6148,6.6173,6.6208,6.6117,-0.06%
5-Dec-17,6.6191,6.6163,6.62,6.6126,-0.01%
4-Dec-17,6.6197,6.6113,6.6212,6.6113,0.03%
1-Dec-17,6.6174,6.6112,6.6193,6.6082,0.07%
30-Nov-17,6.6128,6.6143,6.6212,6.606,0.05%
29-Nov-17,6.6094,6.6052,6.6118,6.5946,0.03%
28-Nov-17,6.6076,6.6028,6.612,6.5938,0.16%
27-Nov-17,6.5969,6.6001,6.6071,6.596,-0.08%
24-Nov-17,6.6022,6.5765,6.6085,6.5762,0.28%
23-Nov-17,6.5835,6.6131,6.6131,6.5761,-0.40%
22-Nov-17,6.6102,6.6281,6.6343,6.6092,-0.29%
21-Nov-17,6.6296,6.6331,6.6451,6.6277,-0.08%
20-Nov-17,6.635,6.6295,6.6422,6.6295,0.12%
17-Nov-17,6.6268,6.6296,6.6373,6.6242,-0.06%
16-Nov-17,6.6307,6.6235,6.6406,6.6235,0.11%
15-Nov-17,6.6235,6.6385,6.6388,6.6158,-0.19%
14-Nov-17,6.6363,6.6398,6.6451,6.6344,-0.06%
13-Nov-17,6.6405,6.65,6.6531,6.6386,-0.01%
10-Nov-17,6.6414,6.6394,6.6466,6.6361,0.02%
9-Nov-17,6.6403,6.6274,6.6441,6.6266,0.19%
8-Nov-17,6.628,6.6411,6.6467,6.6257,-0.18%
7-Nov-17,6.64,6.6321,6.6421,6.6224,0.09%
6-Nov-17,6.6338,6.6387,6.6434,6.6303,-0.08%
3-Nov-17,6.639,6.6098,6.6399,6.6066,0.46%
2-Nov-17,6.6089,6.6039,6.6132,6.5851,0.09%
1-Nov-17,6.6029,6.6339,6.6385,6.6011,-0.48%
31-Oct-17,6.6349,6.6461,6.6461,6.625,-0.17%
30-Oct-17,6.6465,6.6481,6.6526,6.6445,-0.07%
27-Oct-17,6.6514,6.6408,6.6632,6.6407,0.13%
26-Oct-17,6.6426,6.6384,6.6435,6.6319,0.05%
25-Oct-17,6.6391,6.6376,6.6491,6.6352,0.05%
24-Oct-17,6.6358,6.6403,6.6403,6.6269,-0.06%
23-Oct-17,6.64,6.6205,6.6411,6.6205,0.29%
20-Oct-17,6.6205,6.6145,6.6271,6.605,0.08%
19-Oct-17,6.6151,6.6275,6.6391,6.6126,-0.19%
18-Oct-17,6.6274,6.6245,6.6291,6.6079,0.06%
17-Oct-17,6.6235,6.59,6.6248,6.5899,0.51%
16-Oct-17,6.5899,6.5799,6.5944,6.5743,0.16%
13-Oct-17,6.5796,6.5866,6.5886,6.5737,-0.13%
12-Oct-17,6.588,6.5896,6.5996,6.5838,-0.03%
11-Oct-17,6.5903,6.5724,6.6002,6.5724,0.29%
10-Oct-17,6.5714,6.6238,6.6238,6.5714,-0.82%
9-Oct-17,6.6255,6.6553,6.6571,6.6221,-0.42%
6-Oct-17,6.6534,6.6534,6.6534,6.6534,0.00%
5-Oct-17,6.6534,6.6534,6.6534,6.6534,0.00%
4-Oct-17,6.6534,6.6534,6.6534,6.6534,0.00%
3-Oct-17,6.6534,6.6534,6.6534,6.6534,0.00%
2-Oct-17,6.6534,6.6534,6.6534,6.6534,0.00%
29-Sep-17,6.6534,6.6571,6.6821,6.6368,-0.16%
28-Sep-17,6.664,6.6437,6.678,6.6437,0.32%
27-Sep-17,6.6425,6.6371,6.6447,6.6321,0.04%
26-Sep-17,6.64,6.618,6.6418,6.6144,0.28%
25-Sep-17,6.6212,6.5919,6.6226,6.5919,0.46%
22-Sep-17,6.5911,6.5873,6.5996,6.5732,0.02%
21-Sep-17,6.5899,6.5739,6.6041,6.5739,0.23%
20-Sep-17,6.5749,6.5849,6.5849,6.5675,-0.14%
19-Sep-17,6.5838,6.5762,6.6006,6.5758,0.15%
18-Sep-17,6.5742,6.5476,6.5758,6.5473,0.33%
15-Sep-17,6.5526,6.5545,6.5552,6.5388,-0.05%
14-Sep-17,6.556,6.544,6.5601,6.544,0.20%
13-Sep-17,6.543,6.5364,6.5431,6.5236,0.12%
12-Sep-17,6.5354,6.5274,6.5498,6.5272,0.09%
11-Sep-17,6.5297,6.5093,6.5303,6.5016,0.74%
8-Sep-17,6.4817,6.4874,6.4874,6.439,-0.08%
7-Sep-17,6.4866,6.5255,6.5321,6.4855,-0.57%
6-Sep-17,6.524,6.5364,6.5485,6.5194,-0.23%
5-Sep-17,6.5388,6.5312,6.5579,6.5194,0.12%
4-Sep-17,6.5309,6.5592,6.5605,6.5217,-0.43%
1-Sep-17,6.5591,6.5927,6.5927,6.5516,-0.47%
31-Aug-17,6.5899,6.5927,6.6025,6.5876,-0.07%
30-Aug-17,6.5944,6.5971,6.5998,6.5823,-0.04%
29-Aug-17,6.5968,6.622,6.625,6.5938,-0.29%
28-Aug-17,6.6159,6.6467,6.6467,6.6159,-0.51%
25-Aug-17,6.6498,6.6632,6.6707,6.6463,-0.18%
24-Aug-17,6.662,6.6589,6.6661,6.6541,0.05%
23-Aug-17,6.6589,6.662,6.6693,6.6585,-0.05%
22-Aug-17,6.6624,6.6654,6.6654,6.6546,-0.05%
21-Aug-17,6.6656,6.6726,6.6762,6.6656,-0.08%
18-Aug-17,6.6712,6.6742,6.6828,6.6677,-0.06%
17-Aug-17,6.6755,6.6925,6.6925,6.6657,-0.24%
16-Aug-17,6.6916,6.686,6.6981,6.6825,0.09%
15-Aug-17,6.6855,6.6705,6.6864,6.669,0.22%
14-Aug-17,6.6711,6.6619,6.6727,6.657,0.10%
11-Aug-17,6.6647,6.6495,6.6801,6.6495,0.26%
10-Aug-17,6.6475,6.6734,6.6734,6.6464,-0.40%
9-Aug-17,6.6739,6.7068,6.7075,6.6708,-0.49%
8-Aug-17,6.7065,6.7222,6.7222,6.6966,-0.22%
7-Aug-17,6.7214,6.7264,6.729,6.7171,-0.11%
4-Aug-17,6.729,6.7168,6.7306,6.7149,0.18%
3-Aug-17,6.7169,6.7219,6.7331,6.7169,-0.07%
2-Aug-17,6.7219,6.7189,6.7297,6.7189,0.06%
1-Aug-17,6.7181,6.7252,6.7252,6.7157,-0.12%
31-Jul-17,6.7265,6.7387,6.7387,6.7232,-0.16%
28-Jul-17,6.7374,6.7422,6.7498,6.7364,-0.08%
27-Jul-17,6.743,6.755,6.755,6.725,-0.16%
26-Jul-17,6.7539,6.7504,6.7595,6.7504,0.04%
25-Jul-17,6.7511,6.7504,6.7568,6.7425,0.00%
24-Jul-17,6.7511,6.7687,6.7687,6.7507,-0.23%
21-Jul-17,6.7669,6.7576,6.7705,6.7555,0.11%
20-Jul-17,6.7595,6.7536,6.7744,6.7536,0.11%
19-Jul-17,6.7519,6.7458,6.7591,6.7458,0.08%
18-Jul-17,6.7463,6.7702,6.7702,6.7416,-0.35%
17-Jul-17,6.77,6.7751,6.7763,6.7654,-0.09%
14-Jul-17,6.7758,6.7842,6.786,6.7692,-0.11%
13-Jul-17,6.7835,6.7874,6.7874,6.7766,-0.06%
12-Jul-17,6.7877,6.8022,6.8022,6.7869,-0.22%
11-Jul-17,6.8025,6.8041,6.8086,6.7997,-0.02%
10-Jul-17,6.8036,6.8049,6.8049,6.7998,-0.04%
7-Jul-17,6.806,6.8011,6.806,6.7969,0.07%
6-Jul-17,6.8015,6.802,6.8074,6.7977,0.00%
5-Jul-17,6.8015,6.8005,6.8035,6.7936,0.01%
4-Jul-17,6.8007,6.8007,6.803,6.797,0.00%
3-Jul-17,6.8007,6.7781,6.8013,6.7781,0.29%
30-Jun-17,6.7809,6.7856,6.7856,6.7614,-0.09%
29-Jun-17,6.787,6.8014,6.8014,6.7749,-0.19%
28-Jun-17,6.7998,6.8114,6.8114,6.7944,-0.19%
27-Jun-17,6.8126,6.8408,6.8466,6.8088,-0.42%
26-Jun-17,6.8411,6.8339,6.8468,6.8339,0.07%
23-Jun-17,6.8366,6.8346,6.8454,6.8346,0.02%
22-Jun-17,6.8349,6.83,6.8365,6.8274,0.08%
21-Jun-17,6.8295,6.8305,6.8363,6.825,0.00%
20-Jun-17,6.8292,6.8187,6.836,6.8182,0.14%
19-Jun-17,6.8195,6.8112,6.8199,6.8063,0.13%
16-Jun-17,6.8104,6.8048,6.8162,6.8046,0.04%
15-Jun-17,6.8079,6.7896,6.8079,6.7896,0.24%
14-Jun-17,6.7916,6.7988,6.8007,6.7886,-0.11%
13-Jun-17,6.7991,6.797,6.7995,6.7965,0.01%
12-Jun-17,6.7982,6.795,6.7996,6.7948,0.00%
9-Jun-17,6.798,6.7961,6.8041,6.7955,-0.03%
8-Jun-17,6.8003,6.7964,6.8014,6.7938,0.07%
7-Jun-17,6.7957,6.7863,6.7979,6.7862,0.01%
6-Jun-17,6.7953,6.8037,6.8037,6.7926,-0.13%
5-Jun-17,6.804,6.7986,6.8059,6.7973,-0.11%
2-Jun-17,6.8117,6.8052,6.8242,6.8045,0.06%
1-Jun-17,6.8078,6.8056,6.812,6.7878,-0.03%
31-May-17,6.8101,6.8528,6.8529,6.8101,-0.66%
30-May-17,6.8556,6.8556,6.8556,6.8556,0.00%
29-May-17,6.8556,6.8556,6.8556,6.8556,0.00%
26-May-17,6.8556,6.8703,6.8703,6.849,-0.19%
25-May-17,6.8689,6.8899,6.8899,6.8654,-0.30%
24-May-17,6.8899,6.8896,6.8959,6.8895,0.00%
23-May-17,6.89,6.8848,6.8941,6.8818,0.05%
22-May-17,6.8864,6.8865,6.896,6.8835,0.02%
19-May-17,6.885,6.89,6.8974,6.8848,-0.06%
18-May-17,6.8892,6.8849,6.8968,6.8848,0.11%
17-May-17,6.8819,6.8887,6.8963,6.8819,-0.07%
16-May-17,6.8867,6.8926,6.8964,6.8845,-0.09%
15-May-17,6.893,6.9002,6.9032,6.893,-0.09%
12-May-17,6.8994,6.9013,6.907,6.8994,-0.06%
11-May-17,6.9036,6.9035,6.9081,6.9016,0.01%
10-May-17,6.9032,6.9071,6.9094,6.897,-0.06%
9-May-17,6.9074,6.9075,6.9095,6.9052,0.04%
8-May-17,6.9045,6.8993,6.9067,6.8991,0.02%
5-May-17,6.9031,6.8937,6.9032,6.8937,0.10%
4-May-17,6.8962,6.8968,6.8988,6.8901,-0.04%
3-May-17,6.8989,6.8966,6.899,6.8907,0.04%
2-May-17,6.896,6.891,6.8985,6.891,0.04%
1-May-17,6.8935,6.8935,6.8935,6.8935,0.00%
28-Apr-17,6.8935,6.8956,6.9016,6.8903,-0.06%
27-Apr-17,6.8979,6.8939,6.9009,6.8921,0.08%
26-Apr-17,6.8926,6.8833,6.8928,6.8829,0.11%
25-Apr-17,6.8847,6.8863,6.8891,6.8809,0.00%
24-Apr-17,6.8848,6.8808,6.8882,6.8807,-0.02%
21-Apr-17,6.8859,6.8814,6.8861,6.8789,0.05%
20-Apr-17,6.8822,6.8883,6.8933,6.8819,-0.08%
19-Apr-17,6.888,6.8798,6.8892,6.877,0.09%
18-Apr-17,6.8819,6.8841,6.8951,6.8806,-0.01%
17-Apr-17,6.8823,6.8825,6.8916,6.8783,-0.05%
14-Apr-17,6.8854,6.8884,6.8893,6.8821,-0.07%
13-Apr-17,6.89,6.8925,6.8925,6.8765,-0.02%
12-Apr-17,6.8915,6.8918,6.9019,6.8902,-0.01%
11-Apr-17,6.8923,6.9018,6.9068,6.891,-0.16%
10-Apr-17,6.9031,6.9093,6.915,6.9031,0.04%
7-Apr-17,6.9004,6.8981,6.9062,6.8904,0.04%
6-Apr-17,6.8978,6.8943,6.9047,6.8943,0.04%
5-Apr-17,6.8948,6.886,6.899,6.886,0.11%
4-Apr-17,6.8871,6.8871,6.8871,6.8871,0.00%
3-Apr-17,6.8871,6.8871,6.8871,6.8871,0.00%
31-Mar-17,6.8871,6.8909,6.9064,6.8867,-0.03%
30-Mar-17,6.8894,6.8903,6.8974,6.8894,-0.01%
29-Mar-17,6.89,6.88,6.896,6.88,0.14%
28-Mar-17,6.8802,6.871,6.8892,6.8707,0.11%
27-Mar-17,6.8728,6.883,6.883,6.8677,-0.16%
24-Mar-17,6.8837,6.8877,6.8998,6.8837,-0.03%
23-Mar-17,6.8861,6.8879,6.8949,6.8849,0.05%
22-Mar-17,6.8828,6.8873,6.8959,6.8828,-0.06%
21-Mar-17,6.8869,6.9089,6.9113,6.8869,-0.31%
20-Mar-17,6.9085,6.9049,6.9112,6.9035,0.07%
17-Mar-17,6.9034,6.8984,6.911,6.8984,0.08%
16-Mar-17,6.898,6.9162,6.9162,6.891,-0.24%
15-Mar-17,6.9147,6.9106,6.9173,6.9105,0.00%
14-Mar-17,6.915,6.9136,6.9225,6.9131,0.01%
13-Mar-17,6.9145,6.907,6.9146,6.906,0.07%
10-Mar-17,6.9095,6.9147,6.9217,6.908,-0.03%
9-Mar-17,6.9113,6.9129,6.9226,6.9085,-0.03%
8-Mar-17,6.9131,6.9009,6.9132,6.9002,0.15%
7-Mar-17,6.9025,6.8994,6.9071,6.8987,0.07%
6-Mar-17,6.8974,6.8868,6.9005,6.8868,0.00%
3-Mar-17,6.8972,6.8918,6.9079,6.8918,0.11%
2-Mar-17,6.8899,6.8802,6.8911,6.8801,0.12%
1-Mar-17,6.8819,6.8755,6.8826,6.875,0.21%
28-Feb-17,6.8678,6.8723,6.873,6.8624,-0.04%
27-Feb-17,6.8708,6.8795,6.8816,6.8689,0.03%
24-Feb-17,6.869,6.8735,6.8783,6.869,0.04%
23-Feb-17,6.8661,6.8817,6.884,6.8646,-0.17%
22-Feb-17,6.8777,6.8795,6.8834,6.8754,-0.09%
21-Feb-17,6.8841,6.8808,6.8895,6.88,0.08%
20-Feb-17,6.8785,6.8685,6.8826,6.8675,0.17%
17-Feb-17,6.8665,6.855,6.8735,6.8549,0.19%
16-Feb-17,6.8537,6.8625,6.8639,6.8489,-0.25%
15-Feb-17,6.8711,6.8701,6.8778,6.8633,0.05%
14-Feb-17,6.8674,6.8776,6.8894,6.8589,-0.20%
13-Feb-17,6.8815,6.8817,6.892,6.8724,0.04%
10-Feb-17,6.8785,6.8761,6.8826,6.874,0.14%
9-Feb-17,6.8689,6.868,6.8736,6.8621,-0.05%
8-Feb-17,6.8723,6.8822,6.8938,6.8703,-0.17%
7-Feb-17,6.8843,6.8625,6.8863,6.8612,0.31%
6-Feb-17,6.863,6.8655,6.8708,6.859,-0.10%
3-Feb-17,6.8697,6.87,6.8795,6.8692,-0.17%
2-Feb-17,6.8816,6.8816,6.8816,6.8816,0.00%
1-Feb-17,6.8816,6.8816,6.8816,6.8816,0.00%
31-Jan-17,6.8816,6.8816,6.8816,6.8816,0.00%
30-Jan-17,6.8816,6.8816,6.8816,6.8816,0.00%
27-Jan-17,6.8816,6.8816,6.8816,6.8816,0.00%
26-Jan-17,6.8816,6.8739,6.8856,6.8734,-0.03%
25-Jan-17,6.8836,6.8582,6.8855,6.8582,0.36%
24-Jan-17,6.859,6.8414,6.8652,6.8414,0.07%
23-Jan-17,6.854,6.8595,6.8605,6.836,-0.33%
20-Jan-17,6.8765,6.8616,6.8822,6.8616,0.08%
19-Jan-17,6.8712,6.8632,6.88,6.854,0.47%
18-Jan-17,6.839,6.8531,6.8741,6.8319,-0.23%
17-Jan-17,6.8546,6.9016,6.9059,6.8546,-0.67%
16-Jan-17,6.9009,6.8982,6.9024,6.8932,0.01%
13-Jan-17,6.9005,6.901,6.9051,6.8871,0.13%
